event_time,event_time_formatted,code,value,status,event_from,event_id
1766686569435,2025-12-25 13:16:09,liquid_level_percent,52,1,1,7
1766686485437,2025-12-25 13:14:45,liquid_depth,62,1,1,7
1766686483210,2025-12-25 13:14:43,liquid_depth,61,1,1,7
1766686456734,2025-12-25 13:14:16,liquid_level_percent,51,1,1,7
1766686455657,2025-12-25 13:14:15,liquid_level_percent,52,1,1,7
1766686455642,2025-12-25 13:14:15,liquid_depth,62,1,1,7
1766686454578,2025-12-25 13:14:14,liquid_level_percent,53,1,1,7
1766686454564,2025-12-25 13:14:14,liquid_depth,64,1,1,7
1766686260201,2025-12-25 13:11:00,liquid_level_percent,51,1,1,7
1766686259042,2025-12-25 13:10:59,liquid_level_percent,50,1,1,7
1766686255744,2025-12-25 13:10:55,liquid_level_percent,51,1,1,7
1766686254668,2025-12-25 13:10:54,liquid_level_percent,50,1,1,7
1766686253512,2025-12-25 13:10:53,liquid_level_percent,51,1,1,7
1766686252436,2025-12-25 13:10:52,liquid_level_percent,50,1,1,7
1766686251360,2025-12-25 13:10:51,liquid_level_percent,51,1,1,7
1766686250204,2025-12-25 13:10:50,liquid_level_percent,50,1,1,7
1766686249130,2025-12-25 13:10:49,liquid_level_percent,51,1,1,7
1766686248052,2025-12-25 13:10:48,liquid_level_percent,50,1,1,7
1766686246897,2025-12-25 13:10:46,liquid_level_percent,51,1,1,7
1766686245819,2025-12-25 13:10:45,liquid_level_percent,50,1,1,7
1766686244744,2025-12-25 13:10:44,liquid_level_percent,51,1,1,7
1766686243593,2025-12-25 13:10:43,liquid_level_percent,50,1,1,7
1766686242517,2025-12-25 13:10:42,liquid_level_percent,51,1,1,7
1766686241360,2025-12-25 13:10:41,liquid_level_percent,50,1,1,7
1766686240284,2025-12-25 13:10:40,liquid_level_percent,51,1,1,7
1766686239205,2025-12-25 13:10:39,liquid_level_percent,50,1,1,7
1766686238126,2025-12-25 13:10:38,liquid_level_percent,51,1,1,7
1766686236967,2025-12-25 13:10:36,liquid_level_percent,50,1,1,7
1766686235889,2025-12-25 13:10:35,liquid_level_percent,51,1,1,7
1766686234811,2025-12-25 13:10:34,liquid_level_percent,50,1,1,7
1766686233654,2025-12-25 13:10:33,liquid_level_percent,51,1,1,7
1766686232574,2025-12-25 13:10:32,liquid_level_percent,50,1,1,7
1766686230345,2025-12-25 13:10:30,liquid_level_percent,51,1,1,7
1766686228116,2025-12-25 13:10:28,liquid_level_percent,50,1,1,7
1766686227038,2025-12-25 13:10:27,liquid_level_percent,51,1,1,7
1766686224808,2025-12-25 13:10:24,liquid_level_percent,50,1,1,7
1766686223730,2025-12-25 13:10:23,liquid_level_percent,51,1,1,7
1766686221502,2025-12-25 13:10:21,liquid_level_percent,50,1,1,7
1766686220423,2025-12-25 13:10:20,liquid_level_percent,51,1,1,7
1766686218195,2025-12-25 13:10:18,liquid_level_percent,50,1,1,7
1766686217113,2025-12-25 13:10:17,liquid_level_percent,51,1,1,7
1766686214884,2025-12-25 13:10:14,liquid_level_percent,50,1,1,7
1766686213808,2025-12-25 13:10:13,liquid_level_percent,51,1,1,7
1766686211576,2025-12-25 13:10:11,liquid_level_percent,50,1,1,7
1766686210498,2025-12-25 13:10:10,liquid_level_percent,51,1,1,7
1766686208272,2025-12-25 13:10:08,liquid_level_percent,50,1,1,7
1766686207192,2025-12-25 13:10:07,liquid_level_percent,51,1,1,7
1766686187276,2025-12-25 13:09:47,liquid_depth,61,1,1,7
1766685853795,2025-12-25 13:04:13,liquid_level_percent,50,1,1,7
1766685828361,2025-12-25 13:03:48,liquid_depth,60,1,1,7
1766685827211,2025-12-25 13:03:47,liquid_depth,59,1,1,7
1766685823923,2025-12-25 13:03:43,liquid_depth,60,1,1,7
1766685822853,2025-12-25 13:03:42,liquid_depth,59,1,1,7
1766685820632,2025-12-25 13:03:40,liquid_depth,60,1,1,7
1766685572125,2025-12-25 12:59:32,liquid_depth,59,1,1,7
1766685495960,2025-12-25 12:58:15,liquid_level_percent,49,1,1,7
1766685444045,2025-12-25 12:57:24,liquid_level_percent,48,1,1,7
1766685442962,2025-12-25 12:57:22,liquid_depth,58,1,1,7
1766685441819,2025-12-25 12:57:21,liquid_level_percent,49,1,1,7
1766685441806,2025-12-25 12:57:21,liquid_depth,59,1,1,7
1766685440743,2025-12-25 12:57:20,liquid_level_percent,50,1,1,7
1766685440729,2025-12-25 12:57:20,liquid_depth,61,1,1,7
1766685439580,2025-12-25 12:57:19,liquid_depth,58,1,1,7
1766685438518,2025-12-25 12:57:18,liquid_level_percent,49,1,1,7
1766685438504,2025-12-25 12:57:18,liquid_depth,59,1,1,7
1766685437441,2025-12-25 12:57:17,liquid_level_percent,50,1,1,7
1766685437427,2025-12-25 12:57:17,liquid_depth,61,1,1,7
1766685436277,2025-12-25 12:57:16,liquid_depth,58,1,1,7
1766685435212,2025-12-25 12:57:15,liquid_level_percent,49,1,1,7
1766685435198,2025-12-25 12:57:15,liquid_depth,59,1,1,7
1766685434134,2025-12-25 12:57:14,liquid_level_percent,50,1,1,7
1766685434120,2025-12-25 12:57:14,liquid_depth,61,1,1,7
1766685432977,2025-12-25 12:57:12,liquid_level_percent,48,1,1,7
1766685431894,2025-12-25 12:57:11,liquid_depth,58,1,1,7
1766685430818,2025-12-25 12:57:10,liquid_level_percent,49,1,1,7
1766685430804,2025-12-25 12:57:10,liquid_depth,59,1,1,7
1766685429659,2025-12-25 12:57:09,liquid_level_percent,50,1,1,7
1766685429645,2025-12-25 12:57:09,liquid_depth,61,1,1,7
1766685229749,2025-12-25 12:53:49,liquid_depth,58,1,1,7
1766685196674,2025-12-25 12:53:16,liquid_level_percent,48,1,1,7
1766684970291,2025-12-25 12:49:30,liquid_depth,57,1,1,7
1766684969142,2025-12-25 12:49:29,liquid_depth,56,1,1,7
1766684966924,2025-12-25 12:49:26,liquid_depth,57,1,1,7
1766684965855,2025-12-25 12:49:25,liquid_depth,56,1,1,7
1766684962485,2025-12-25 12:49:22,liquid_depth,57,1,1,7
1766684961413,2025-12-25 12:49:21,liquid_depth,56,1,1,7
1766684958121,2025-12-25 12:49:18,liquid_depth,57,1,1,7
1766684956971,2025-12-25 12:49:16,liquid_depth,56,1,1,7
1766684948175,2025-12-25 12:49:08,liquid_depth,57,1,1,7
1766684837705,2025-12-25 12:47:17,liquid_level_percent,47,1,1,7
1766684662147,2025-12-25 12:44:22,liquid_depth,56,1,1,7
1766684649979,2025-12-25 12:44:09,liquid_depth,55,1,1,7
1766684648908,2025-12-25 12:44:08,liquid_depth,56,1,1,7
1766684466712,2025-12-25 12:41:06,liquid_level_percent,46,1,1,7
1766684464483,2025-12-25 12:41:04,liquid_level_percent,45,1,1,7
1766684460034,2025-12-25 12:41:00,liquid_level_percent,46,1,1,7
1766684355147,2025-12-25 12:39:15,liquid_depth,55,1,1,7
1766684334172,2025-12-25 12:38:54,liquid_depth,54,1,1,7
1766684329728,2025-12-25 12:38:49,liquid_depth,55,1,1,7
1766684326437,2025-12-25 12:38:46,liquid_depth,54,1,1,7
1766684323069,2025-12-25 12:38:43,liquid_depth,55,1,1,7
1766684319773,2025-12-25 12:38:39,liquid_depth,54,1,1,7
1766684318703,2025-12-25 12:38:38,liquid_depth,55,1,1,7
1766684315330,2025-12-25 12:38:35,liquid_depth,54,1,1,7
1766684314263,2025-12-25 12:38:34,liquid_depth,55,1,1,7
1766684310965,2025-12-25 12:38:30,liquid_depth,54,1,1,7
1766684309811,2025-12-25 12:38:29,liquid_depth,55,1,1,7
1766684116600,2025-12-25 12:35:16,liquid_level_percent,45,1,1,7
1766684091175,2025-12-25 12:34:51,liquid_depth,54,1,1,7
1766684090105,2025-12-25 12:34:50,liquid_depth,53,1,1,7
1766684087882,2025-12-25 12:34:47,liquid_depth,54,1,1,7
1766684086730,2025-12-25 12:34:46,liquid_depth,53,1,1,7
1766684085660,2025-12-25 12:34:45,liquid_depth,54,1,1,7
1766684061392,2025-12-25 12:34:21,liquid_depth,53,1,1,7
1766684060240,2025-12-25 12:34:20,liquid_depth,54,1,1,7
1766684046046,2025-12-25 12:34:06,liquid_level_percent,44,1,1,7
1766684046045,2025-12-25 12:34:06,liquid_depth,53,1,1,7
1766684000597,2025-12-25 12:33:20,liquid_depth,54,1,1,7
1766683990726,2025-12-25 12:33:10,liquid_level_percent,45,1,1,7
1766683905663,2025-12-25 12:31:45,liquid_level_percent,46,1,1,7
1766683904584,2025-12-25 12:31:44,liquid_level_percent,45,1,1,7
1766683903428,2025-12-25 12:31:43,liquid_level_percent,46,1,1,7
1766683901198,2025-12-25 12:31:41,liquid_level_percent,45,1,1,7
1766683896823,2025-12-25 12:31:36,liquid_level_percent,46,1,1,7
1766683880286,2025-12-25 12:31:20,liquid_level_percent,45,1,1,7
1766683878058,2025-12-25 12:31:18,liquid_level_percent,46,1,1,7
1766683878044,2025-12-25 12:31:18,liquid_depth,55,1,1,7
1766683876971,2025-12-25 12:31:16,liquid_level_percent,47,1,1,7
1766683876959,2025-12-25 12:31:16,liquid_depth,57,1,1,7
1766683875808,2025-12-25 12:31:15,liquid_depth,54,1,1,7
1766683806215,2025-12-25 12:30:06,liquid_depth,55,1,1,7
1766683805146,2025-12-25 12:30:05,liquid_depth,54,1,1,7
1766683776437,2025-12-25 12:29:36,liquid_depth,55,1,1,7
1766683770917,2025-12-25 12:29:30,liquid_depth,54,1,1,7
1766683763189,2025-12-25 12:29:23,liquid_depth,55,1,1,7
1766683758748,2025-12-25 12:29:18,liquid_depth,54,1,1,7
1766683756528,2025-12-25 12:29:16,liquid_depth,55,1,1,7
1766683751018,2025-12-25 12:29:11,liquid_depth,54,1,1,7
1766683749947,2025-12-25 12:29:09,liquid_depth,55,1,1,7
1766683746574,2025-12-25 12:29:06,liquid_depth,54,1,1,7
1766683745501,2025-12-25 12:29:05,liquid_depth,55,1,1,7
1766683744431,2025-12-25 12:29:04,liquid_depth,54,1,1,7
1766683743280,2025-12-25 12:29:03,liquid_depth,55,1,1,7
1766683742204,2025-12-25 12:29:02,liquid_depth,54,1,1,7
1766683741058,2025-12-25 12:29:01,liquid_depth,55,1,1,7
1766683534598,2025-12-25 12:25:34,liquid_level_percent,45,1,1,7
1766683516904,2025-12-25 12:25:16,liquid_depth,54,1,1,7
1766683513612,2025-12-25 12:25:13,liquid_depth,53,1,1,7
1766683510238,2025-12-25 12:25:10,liquid_depth,54,1,1,7
1766683508095,2025-12-25 12:25:08,liquid_depth,53,1,1,7
1766683506945,2025-12-25 12:25:06,liquid_depth,54,1,1,7
1766683463910,2025-12-25 12:24:23,liquid_depth,53,1,1,7
1766683462761,2025-12-25 12:24:22,liquid_depth,54,1,1,7
1766683167875,2025-12-25 12:19:27,liquid_depth,53,1,1,7
1766683131516,2025-12-25 12:18:51,liquid_level_percent,44,1,1,7
1766682986806,2025-12-25 12:16:26,liquid_level_percent,43,1,1,7
1766682986792,2025-12-25 12:16:26,liquid_depth,52,1,1,7
1766682985728,2025-12-25 12:16:25,liquid_level_percent,44,1,1,7
1766682985715,2025-12-25 12:16:25,liquid_depth,53,1,1,7
1766682960292,2025-12-25 12:16:00,liquid_level_percent,46,1,1,7
1766682960278,2025-12-25 12:16:00,liquid_depth,55,1,1,7
1766682959211,2025-12-25 12:15:59,liquid_level_percent,45,1,1,7
1766682959199,2025-12-25 12:15:59,liquid_depth,54,1,1,7
1766682958061,2025-12-25 12:15:58,liquid_level_percent,44,1,1,7
1766682958047,2025-12-25 12:15:58,liquid_depth,53,1,1,7
1766682956983,2025-12-25 12:15:56,liquid_level_percent,46,1,1,7
1766682956970,2025-12-25 12:15:56,liquid_depth,55,1,1,7
1766682955905,2025-12-25 12:15:55,liquid_level_percent,45,1,1,7
1766682955891,2025-12-25 12:15:55,liquid_depth,54,1,1,7
1766682954750,2025-12-25 12:15:54,liquid_level_percent,44,1,1,7
1766682954733,2025-12-25 12:15:54,liquid_depth,53,1,1,7
1766682951447,2025-12-25 12:15:51,liquid_level_percent,46,1,1,7
1766682951435,2025-12-25 12:15:51,liquid_depth,55,1,1,7
1766682950369,2025-12-25 12:15:50,liquid_level_percent,45,1,1,7
1766682950355,2025-12-25 12:15:50,liquid_depth,54,1,1,7
1766682949292,2025-12-25 12:15:49,liquid_level_percent,44,1,1,7
1766682949278,2025-12-25 12:15:49,liquid_depth,53,1,1,7
1766682947060,2025-12-25 12:15:47,liquid_level_percent,46,1,1,7
1766682945898,2025-12-25 12:15:45,liquid_depth,55,1,1,7
1766682944832,2025-12-25 12:15:44,liquid_level_percent,45,1,1,7
1766682944818,2025-12-25 12:15:44,liquid_depth,54,1,1,7
1766682943759,2025-12-25 12:15:43,liquid_level_percent,44,1,1,7
1766682943745,2025-12-25 12:15:43,liquid_depth,52,1,1,7
1766682942599,2025-12-25 12:15:42,liquid_level_percent,45,1,1,7
1766682942586,2025-12-25 12:15:42,liquid_depth,54,1,1,7
1766682933787,2025-12-25 12:15:33,liquid_level_percent,43,1,1,7
1766682932711,2025-12-25 12:15:32,liquid_level_percent,44,1,1,7
1766682932698,2025-12-25 12:15:32,liquid_depth,52,1,1,7
1766682931559,2025-12-25 12:15:31,liquid_level_percent,45,1,1,7
1766682931544,2025-12-25 12:15:31,liquid_depth,54,1,1,7
1766682930481,2025-12-25 12:15:30,liquid_level_percent,43,1,1,7
1766682929403,2025-12-25 12:15:29,liquid_level_percent,44,1,1,7
1766682929390,2025-12-25 12:15:29,liquid_depth,52,1,1,7
1766682928253,2025-12-25 12:15:28,liquid_level_percent,45,1,1,7
1766682928240,2025-12-25 12:15:28,liquid_depth,54,1,1,7
1766682927178,2025-12-25 12:15:27,liquid_level_percent,44,1,1,7
1766682927166,2025-12-25 12:15:27,liquid_depth,52,1,1,7
1766682926099,2025-12-25 12:15:26,liquid_level_percent,45,1,1,7
1766682926086,2025-12-25 12:15:26,liquid_depth,54,1,1,7
1766682924942,2025-12-25 12:15:24,liquid_level_percent,44,1,1,7
1766682924928,2025-12-25 12:15:24,liquid_depth,52,1,1,7
1766682923862,2025-12-25 12:15:23,liquid_level_percent,45,1,1,7
1766682923848,2025-12-25 12:15:23,liquid_depth,54,1,1,7
1766682922783,2025-12-25 12:15:22,liquid_level_percent,44,1,1,7
1766682922770,2025-12-25 12:15:22,liquid_depth,52,1,1,7
1766682921623,2025-12-25 12:15:21,liquid_level_percent,45,1,1,7
1766682921609,2025-12-25 12:15:21,liquid_depth,54,1,1,7
1766682920545,2025-12-25 12:15:20,liquid_level_percent,43,1,1,7
1766682920531,2025-12-25 12:15:20,liquid_depth,52,1,1,7
1766682919466,2025-12-25 12:15:19,liquid_level_percent,45,1,1,7
1766682919453,2025-12-25 12:15:19,liquid_depth,54,1,1,7
1766682901770,2025-12-25 12:15:01,liquid_level_percent,43,1,1,7
1766682900692,2025-12-25 12:15:00,liquid_level_percent,44,1,1,7
1766682900678,2025-12-25 12:15:00,liquid_depth,52,1,1,7
1766682899536,2025-12-25 12:14:59,liquid_level_percent,45,1,1,7
1766682899523,2025-12-25 12:14:59,liquid_depth,54,1,1,7
1766682898460,2025-12-25 12:14:58,liquid_level_percent,43,1,1,7
1766682898446,2025-12-25 12:14:58,liquid_depth,52,1,1,7
1766682897384,2025-12-25 12:14:57,liquid_level_percent,45,1,1,7
1766682897370,2025-12-25 12:14:57,liquid_depth,54,1,1,7
1766682896228,2025-12-25 12:14:56,liquid_level_percent,43,1,1,7
1766682896214,2025-12-25 12:14:56,liquid_depth,52,1,1,7
1766682895155,2025-12-25 12:14:55,liquid_level_percent,45,1,1,7
1766682895141,2025-12-25 12:14:55,liquid_depth,54,1,1,7
1766682894080,2025-12-25 12:14:54,liquid_level_percent,43,1,1,7
1766682894065,2025-12-25 12:14:54,liquid_depth,52,1,1,7
1766682892922,2025-12-25 12:14:52,liquid_level_percent,45,1,1,7
1766682892909,2025-12-25 12:14:52,liquid_depth,54,1,1,7
1766682891847,2025-12-25 12:14:51,liquid_level_percent,43,1,1,7
1766682891835,2025-12-25 12:14:51,liquid_depth,52,1,1,7
1766682890690,2025-12-25 12:14:50,liquid_level_percent,45,1,1,7
1766682890677,2025-12-25 12:14:50,liquid_depth,54,1,1,7
1766682889617,2025-12-25 12:14:49,liquid_level_percent,43,1,1,7
1766682889603,2025-12-25 12:14:49,liquid_depth,52,1,1,7
1766682888542,2025-12-25 12:14:48,liquid_level_percent,45,1,1,7
1766682888525,2025-12-25 12:14:48,liquid_depth,54,1,1,7
1766682887382,2025-12-25 12:14:47,liquid_level_percent,43,1,1,7
1766682887370,2025-12-25 12:14:47,liquid_depth,52,1,1,7
1766682886307,2025-12-25 12:14:46,liquid_level_percent,45,1,1,7
1766682886292,2025-12-25 12:14:46,liquid_depth,54,1,1,7
1766682885229,2025-12-25 12:14:45,liquid_level_percent,43,1,1,7
1766682885215,2025-12-25 12:14:45,liquid_depth,52,1,1,7
1766682884067,2025-12-25 12:14:44,liquid_level_percent,45,1,1,7
1766682884055,2025-12-25 12:14:44,liquid_depth,54,1,1,7
1766682882993,2025-12-25 12:14:42,liquid_level_percent,43,1,1,7
1766682882977,2025-12-25 12:14:42,liquid_depth,52,1,1,7
1766682881913,2025-12-25 12:14:41,liquid_level_percent,45,1,1,7
1766682881902,2025-12-25 12:14:41,liquid_depth,54,1,1,7
1766682880750,2025-12-25 12:14:40,liquid_level_percent,43,1,1,7
1766682880736,2025-12-25 12:14:40,liquid_depth,52,1,1,7
1766682879672,2025-12-25 12:14:39,liquid_level_percent,45,1,1,7
1766682879660,2025-12-25 12:14:39,liquid_depth,54,1,1,7
1766682877436,2025-12-25 12:14:37,liquid_depth,51,1,1,7
1766682868637,2025-12-25 12:14:28,liquid_depth,52,1,1,7
1766682867486,2025-12-25 12:14:27,liquid_depth,51,1,1,7
1766682866416,2025-12-25 12:14:26,liquid_depth,52,1,1,7
1766682865345,2025-12-25 12:14:25,liquid_depth,51,1,1,7
1766682861974,2025-12-25 12:14:21,liquid_depth,52,1,1,7
1766682860901,2025-12-25 12:14:20,liquid_depth,51,1,1,7
1766682858681,2025-12-25 12:14:18,liquid_depth,52,1,1,7
1766682856462,2025-12-25 12:14:16,liquid_depth,51,1,1,7
1766682846509,2025-12-25 12:14:06,liquid_depth,52,1,1,7
1766682845439,2025-12-25 12:14:05,liquid_depth,51,1,1,7
1766682844368,2025-12-25 12:14:04,liquid_depth,52,1,1,7
1766682843217,2025-12-25 12:14:03,liquid_depth,51,1,1,7
1766682842147,2025-12-25 12:14:02,liquid_depth,52,1,1,7
1766682839931,2025-12-25 12:13:59,liquid_depth,51,1,1,7
1766682838776,2025-12-25 12:13:58,liquid_depth,52,1,1,7
1766682836637,2025-12-25 12:13:56,liquid_depth,51,1,1,7
1766682835486,2025-12-25 12:13:55,liquid_depth,52,1,1,7
1766682833264,2025-12-25 12:13:53,liquid_depth,51,1,1,7
1766682832194,2025-12-25 12:13:52,liquid_depth,52,1,1,7
1766682829974,2025-12-25 12:13:49,liquid_depth,51,1,1,7
1766682828904,2025-12-25 12:13:48,liquid_depth,52,1,1,7
1766682826684,2025-12-25 12:13:46,liquid_depth,51,1,1,7
1766682825533,2025-12-25 12:13:45,liquid_depth,52,1,1,7
1766682810080,2025-12-25 12:13:30,liquid_level_percent,43,1,1,7
1766682614604,2025-12-25 12:10:14,liquid_depth,51,1,1,7
1766682613536,2025-12-25 12:10:13,liquid_depth,50,1,1,7
1766682611316,2025-12-25 12:10:11,liquid_depth,51,1,1,7
1766682610165,2025-12-25 12:10:10,liquid_depth,50,1,1,7
1766682608023,2025-12-25 12:10:08,liquid_depth,51,1,1,7
1766682606872,2025-12-25 12:10:06,liquid_depth,50,1,1,7
1766682604650,2025-12-25 12:10:04,liquid_depth,51,1,1,7
1766682602506,2025-12-25 12:10:02,liquid_depth,50,1,1,7
1766682600286,2025-12-25 12:10:00,liquid_depth,51,1,1,7
1766682531760,2025-12-25 12:08:51,liquid_depth,50,1,1,7
1766682530689,2025-12-25 12:08:50,liquid_depth,51,1,1,7
1766682528468,2025-12-25 12:08:48,liquid_depth,50,1,1,7
1766682527398,2025-12-25 12:08:47,liquid_depth,51,1,1,7
1766682525177,2025-12-25 12:08:45,liquid_depth,50,1,1,7
1766682524028,2025-12-25 12:08:44,liquid_depth,51,1,1,7
1766682521888,2025-12-25 12:08:41,liquid_depth,50,1,1,7
1766682520739,2025-12-25 12:08:40,liquid_depth,51,1,1,7
1766682518520,2025-12-25 12:08:38,liquid_depth,50,1,1,7
1766682517446,2025-12-25 12:08:37,liquid_depth,51,1,1,7
1766682446794,2025-12-25 12:07:26,liquid_level_percent,42,1,1,7
1766682338520,2025-12-25 12:05:38,liquid_depth,50,1,1,7
1766682337449,2025-12-25 12:05:37,liquid_depth,49,1,1,7
1766682336299,2025-12-25 12:05:36,liquid_depth,50,1,1,7
1766682335230,2025-12-25 12:05:35,liquid_depth,49,1,1,7
1766682280032,2025-12-25 12:04:40,liquid_depth,50,1,1,7
1766682278883,2025-12-25 12:04:38,liquid_depth,49,1,1,7
1766682277814,2025-12-25 12:04:37,liquid_depth,50,1,1,7
1766682275593,2025-12-25 12:04:35,liquid_depth,49,1,1,7
1766682274443,2025-12-25 12:04:34,liquid_depth,50,1,1,7
1766682273371,2025-12-25 12:04:33,liquid_depth,49,1,1,7
1766682272295,2025-12-25 12:04:32,liquid_depth,50,1,1,7
1766682271145,2025-12-25 12:04:31,liquid_depth,49,1,1,7
1766682270075,2025-12-25 12:04:30,liquid_depth,50,1,1,7
1766682268926,2025-12-25 12:04:28,liquid_depth,49,1,1,7
1766682267857,2025-12-25 12:04:27,liquid_depth,50,1,1,7
1766682266709,2025-12-25 12:04:26,liquid_depth,49,1,1,7
1766682265640,2025-12-25 12:04:25,liquid_depth,50,1,1,7
1766682264569,2025-12-25 12:04:24,liquid_depth,49,1,1,7
1766682263419,2025-12-25 12:04:23,liquid_depth,50,1,1,7
1766682262348,2025-12-25 12:04:22,liquid_depth,49,1,1,7
1766682261197,2025-12-25 12:04:21,liquid_depth,50,1,1,7
1766682260129,2025-12-25 12:04:20,liquid_depth,49,1,1,7
1766682258975,2025-12-25 12:04:18,liquid_depth,50,1,1,7
1766682254614,2025-12-25 12:04:14,liquid_depth,49,1,1,7
1766682253464,2025-12-25 12:04:13,liquid_depth,50,1,1,7
1766682252392,2025-12-25 12:04:12,liquid_depth,49,1,1,7
1766682251323,2025-12-25 12:04:11,liquid_depth,50,1,1,7
1766682250171,2025-12-25 12:04:10,liquid_depth,49,1,1,7
1766682249101,2025-12-25 12:04:09,liquid_depth,50,1,1,7
1766682246881,2025-12-25 12:04:06,liquid_depth,49,1,1,7
1766682245728,2025-12-25 12:04:05,liquid_depth,50,1,1,7
1766682104419,2025-12-25 12:01:44,liquid_level_percent,41,1,1,7
1766682103348,2025-12-25 12:01:43,liquid_level_percent,40,1,1,7
1766682098895,2025-12-25 12:01:38,liquid_level_percent,41,1,1,7
1766682097814,2025-12-25 12:01:37,liquid_level_percent,40,1,1,7
1766682090071,2025-12-25 12:01:30,liquid_level_percent,41,1,1,7
1766682088984,2025-12-25 12:01:28,liquid_level_percent,40,1,1,7
1766682059111,2025-12-25 12:00:59,liquid_level_percent,41,1,1,7
1766682058036,2025-12-25 12:00:58,liquid_level_percent,40,1,1,7
1766682054736,2025-12-25 12:00:54,liquid_level_percent,41,1,1,7
1766682053577,2025-12-25 12:00:53,liquid_level_percent,40,1,1,7
1766682052498,2025-12-25 12:00:52,liquid_level_percent,41,1,1,7
1766682051419,2025-12-25 12:00:51,liquid_level_percent,40,1,1,7
1766682050261,2025-12-25 12:00:50,liquid_level_percent,41,1,1,7
1766682049183,2025-12-25 12:00:49,liquid_level_percent,40,1,1,7
1766682043660,2025-12-25 12:00:43,liquid_level_percent,41,1,1,7
1766682006137,2025-12-25 12:00:06,liquid_depth,49,1,1,7
1766682004986,2025-12-25 12:00:04,liquid_depth,48,1,1,7
1766681977424,2025-12-25 11:59:37,liquid_depth,49,1,1,7
1766681975210,2025-12-25 11:59:35,liquid_level_percent,40,1,1,7
1766681975197,2025-12-25 11:59:35,liquid_depth,48,1,1,7
1766681974132,2025-12-25 11:59:34,liquid_level_percent,41,1,1,7
1766681974116,2025-12-25 11:59:34,liquid_depth,49,1,1,7
1766681972972,2025-12-25 11:59:32,liquid_level_percent,42,1,1,7
1766681972957,2025-12-25 11:59:32,liquid_depth,51,1,1,7
1766681971885,2025-12-25 11:59:31,liquid_depth,48,1,1,7
1766681967449,2025-12-25 11:59:27,liquid_depth,49,1,1,7
1766681965224,2025-12-25 11:59:25,liquid_depth,48,1,1,7
1766681963001,2025-12-25 11:59:23,liquid_depth,49,1,1,7
1766681959705,2025-12-25 11:59:19,liquid_depth,48,1,1,7
1766681956422,2025-12-25 11:59:16,liquid_level_percent,40,1,1,7
1766681955342,2025-12-25 11:59:15,liquid_level_percent,41,1,1,7
1766681955329,2025-12-25 11:59:15,liquid_depth,49,1,1,7
1766681954186,2025-12-25 11:59:14,liquid_level_percent,42,1,1,7
1766681954173,2025-12-25 11:59:14,liquid_depth,51,1,1,7
1766681704606,2025-12-25 11:55:04,liquid_level_percent,40,1,1,7
1766681704593,2025-12-25 11:55:04,liquid_depth,48,1,1,7
1766681703527,2025-12-25 11:55:03,liquid_level_percent,39,1,1,7
1766681703513,2025-12-25 11:55:03,liquid_depth,47,1,1,7
1766681684758,2025-12-25 11:54:44,liquid_level_percent,40,1,1,7
1766681664834,2025-12-25 11:54:24,liquid_depth,48,1,1,7
1766681410849,2025-12-25 11:50:10,liquid_level_percent,39,1,1,7
1766681410834,2025-12-25 11:50:10,liquid_depth,47,1,1,7
1766681409759,2025-12-25 11:50:09,liquid_level_percent,38,1,1,7
1766681409746,2025-12-25 11:50:09,liquid_depth,46,1,1,7
1766681381027,2025-12-25 11:49:41,liquid_depth,47,1,1,7
1766681351256,2025-12-25 11:49:11,liquid_level_percent,39,1,1,7
1766681350098,2025-12-25 11:49:10,liquid_level_percent,38,1,1,7
1766681349016,2025-12-25 11:49:09,liquid_level_percent,39,1,1,7
1766681309267,2025-12-25 11:48:29,liquid_level_percent,38,1,1,7
1766681308189,2025-12-25 11:48:28,liquid_level_percent,39,1,1,7
1766681303736,2025-12-25 11:48:23,liquid_level_percent,38,1,1,7
1766681302656,2025-12-25 11:48:22,liquid_level_percent,39,1,1,7
1766681154664,2025-12-25 11:45:54,liquid_depth,46,1,1,7
1766681153515,2025-12-25 11:45:53,liquid_depth,45,1,1,7
1766681150223,2025-12-25 11:45:50,liquid_depth,46,1,1,7
1766681149152,2025-12-25 11:45:49,liquid_depth,45,1,1,7
1766681127028,2025-12-25 11:45:27,liquid_depth,46,1,1,7
1766681125958,2025-12-25 11:45:25,liquid_depth,45,1,1,7
1766681093882,2025-12-25 11:44:53,liquid_depth,46,1,1,7
1766681069623,2025-12-25 11:44:29,liquid_level_percent,38,1,1,7
1766681068537,2025-12-25 11:44:28,liquid_level_percent,37,1,1,7
1766681005532,2025-12-25 11:43:25,liquid_level_percent,38,1,1,7
1766681004456,2025-12-25 11:43:24,liquid_level_percent,37,1,1,7
1766681003380,2025-12-25 11:43:23,liquid_level_percent,38,1,1,7
1766681002224,2025-12-25 11:43:22,liquid_level_percent,37,1,1,7
1766681001148,2025-12-25 11:43:21,liquid_level_percent,38,1,1,7
1766681000072,2025-12-25 11:43:20,liquid_level_percent,37,1,1,7
1766680998916,2025-12-25 11:43:18,liquid_level_percent,38,1,1,7
1766680997841,2025-12-25 11:43:17,liquid_level_percent,37,1,1,7
1766680996680,2025-12-25 11:43:16,liquid_level_percent,38,1,1,7
1766680995604,2025-12-25 11:43:15,liquid_level_percent,37,1,1,7
1766680994528,2025-12-25 11:43:14,liquid_level_percent,38,1,1,7
